seed_id,case_group,case_type,article,item_no,name,legal_basis,source_document,source_url,chapter,chapter_name,notes
HS_D417,Hình sự,Tội danh,417,,"Tội cố ý bỏ thương binh, tử sĩ hoặc không chăm sóc, cứu chữa thương binh",Điều 417 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXV,"Các tội xâm phạm nghĩa vụ, trách nhiệm của quân nhân và trách nhiệm của người phối thuộc với quân đội trong chiến đấu, phục vụ chiến đấu",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D418,Hình sự,Tội danh,418,,Tội chiếm đoạt hoặc hủy hoại di vật của tử sĩ,Điều 418 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXV,"Các tội xâm phạm nghĩa vụ, trách nhiệm của quân nhân và trách nhiệm của người phối thuộc với quân đội trong chiến đấu, phục vụ chiến đấu",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D419,Hình sự,Tội danh,419,,Tội chiếm đoạt hoặc hủy hoại chiến lợi phẩm,Điều 419 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXV,"Các tội xâm phạm nghĩa vụ, trách nhiệm của quân nhân và trách nhiệm của người phối thuộc với quân đội trong chiến đấu, phục vụ chiến đấu",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D420,Hình sự,Tội danh,420,,"Tội ngược đãi tù binh, hàng binh",Điều 420 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXV,"Các tội xâm phạm nghĩa vụ, trách nhiệm của quân nhân và trách nhiệm của người phối thuộc với quân đội trong chiến đấu, phục vụ chiến đấu",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D421,Hình sự,Tội danh,421,,"Tội phá hoại hòa bình, gây chiến tranh xâm lược",Điều 421 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXVI,"Các tội phá hoại hòa bình, chống loài người và tội phạm chiến tranh",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D422,Hình sự,Tội danh,422,,Tội chống loài người,Điều 422 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXVI,"Các tội phá hoại hòa bình, chống loài người và tội phạm chiến tranh",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D423,Hình sự,Tội danh,423,,Tội phạm chiến tranh,Điều 423 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXVI,"Các tội phá hoại hòa bình, chống loài người và tội phạm chiến tranh",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D424,Hình sự,Tội danh,424,,"Tội tuyển mộ, huấn luyện hoặc sử dụng lính đánh thuê",Điều 424 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXVI,"Các tội phá hoại hòa bình, chống loài người và tội phạm chiến tranh",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D425,Hình sự,Tội danh,425,,Tội làm lính đánh thuê,Điều 425 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XXVI,"Các tội phá hoại hòa bình, chống loài người và tội phạm chiến tranh",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
DS_D26_1,Dân sự,Tranh chấp dân sự,26,1,Tranh chấp về quốc tịch Việt Nam giữa cá nhân với cá nhân,"Điều 26 Bộ luật Tố tụng dân sự, khoản/mục 1",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D26_2,Dân sự,Tranh chấp dân sự,26,2,Tranh chấp về quyền sở hữu và các quyền khác đối với tài sản,"Điều 26 Bộ luật Tố tụng dân sự, khoản/mục 2",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D26_3,Dân sự,Tranh chấp dân sự,26,3,"Tranh chấp về giao dịch dân sự, hợp đồng dân sự","Điều 26 Bộ luật Tố tụng dân sự, khoản/mục 3",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D26_4,Dân sự,Tranh chấp dân sự,26,4,"Tranh chấp về quyền sở hữu trí tuệ, chuyển giao công nghệ, trừ trường hợp quy định tại khoản 2 Điều 30","Điều 26 Bộ luật Tố tụng dân sự, khoản/mục 4",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D26_5,Dân sự,Tranh chấp dân sự,26,5,Tranh chấp về thừa kế tài sản,"Điều 26 Bộ luật Tố tụng dân sự, khoản/mục 5",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D26_6,Dân sự,Tranh chấp dân sự,26,6,Tranh chấp về bồi thường thiệt hại ngoài hợp đồng,"Điều 26 Bộ luật Tố tụng dân sự, khoản/mục 6",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D26_7,Dân sự,Tranh chấp dân sự,26,7,"Tranh chấp về bồi thường thiệt hại do áp dụng biện pháp ngăn chặn hành chính không đúng theo pháp luật về cạnh tranh, trừ trường hợp được giải quyết trong vụ án hành chính","Điều 26 Bộ luật Tố tụng dân sự, khoản/mục 7",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D26_8,Dân sự,Tranh chấp dân sự,26,8,"Tranh chấp về khai thác, sử dụng tài nguyên nước, xả thải vào nguồn nước theo Luật Tài nguyên nước","Điều 26 Bộ luật Tố tụng dân sự, khoản/mục 8",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D26_9,Dân sự,Tranh chấp dân sự,26,9,"Tranh chấp đất đai theo pháp luật đất đai; tranh chấp quyền sở hữu, quyền sử dụng rừng theo Luật Bảo vệ và phát triển rừng","Điều 26 Bộ luật Tố tụng dân sự, khoản/mục 9",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D26_10,Dân sự,Tranh chấp dân sự,26,10,Tranh chấp liên quan đến hoạt động nghiệp vụ báo chí theo pháp luật về báo chí,"Điều 26 Bộ luật Tố tụng dân sự, khoản/mục 10",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D26_11,Dân sự,Tranh chấp dân sự,26,11,Tranh chấp liên quan đến yêu cầu tuyên bố văn bản công chứng vô hiệu,"Điều 26 Bộ luật Tố tụng dân sự, khoản/mục 11",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D26_12,Dân sự,Tranh chấp dân sự,26,12,Tranh chấp liên quan đến tài sản bị cưỡng chế để thi hành án theo pháp luật thi hành án dân sự,"Điều 26 Bộ luật Tố tụng dân sự, khoản/mục 12",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D26_13,Dân sự,Tranh chấp dân sự,26,13,"Tranh chấp về kết quả bán đấu giá tài sản, thanh toán phí tổn đăng ký mua tài sản bán đấu giá theo pháp luật thi hành án dân sự","Điều 26 Bộ luật Tố tụng dân sự, khoản/mục 13",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D26_14,Dân sự,Tranh chấp dân sự,26,14,"Các tranh chấp khác về dân sự, trừ trường hợp thuộc thẩm quyền của cơ quan, tổ chức khác","Điều 26 Bộ luật Tố tụng dân sự, khoản/mục 14",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D27_1,Dân sự,Việc dân sự,27,1,"Yêu cầu tuyên bố hoặc hủy bỏ quyết định tuyên bố một người mất năng lực hành vi dân sự, bị hạn chế năng lực hành vi dân sự hoặc có khó khăn trong nhận thức, làm chủ hành vi","Điều 27 Bộ luật Tố tụng dân sự, khoản/mục 1",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D27_2,Dân sự,Việc dân sự,27,2,Yêu cầu thông báo tìm kiếm người vắng mặt tại nơi cư trú và quản lý tài sản của người đó,"Điều 27 Bộ luật Tố tụng dân sự, khoản/mục 2",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D27_3,Dân sự,Việc dân sự,27,3,Yêu cầu tuyên bố hoặc hủy bỏ quyết định tuyên bố một người mất tích,"Điều 27 Bộ luật Tố tụng dân sự, khoản/mục 3",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D27_4,Dân sự,Việc dân sự,27,4,Yêu cầu tuyên bố hoặc hủy bỏ quyết định tuyên bố một người là đã chết,"Điều 27 Bộ luật Tố tụng dân sự, khoản/mục 4",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D27_5,Dân sự,Việc dân sự,27,5,"Yêu cầu công nhận và cho thi hành tại Việt Nam hoặc không công nhận bản án, quyết định về dân sự, quyết định về tài sản trong bản án, quyết định hình sự, hành chính của Tòa án nước ngoài; hoặc không công nhận các bản án, quyết định đó khi không có yêu cầu thi hành tại Việt Nam","Điều 27 Bộ luật Tố tụng dân sự, khoản/mục 5",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D27_6,Dân sự,Việc dân sự,27,6,Yêu cầu tuyên bố văn bản công chứng vô hiệu,"Điều 27 Bộ luật Tố tụng dân sự, khoản/mục 6",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D27_7,Dân sự,Việc dân sự,27,7,Yêu cầu công nhận kết quả hòa giải thành ngoài Tòa án,"Điều 27 Bộ luật Tố tụng dân sự, khoản/mục 7",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D27_8,Dân sự,Việc dân sự,27,8,"Yêu cầu công nhận tài sản có trên lãnh thổ Việt Nam là vô chủ, công nhận quyền sở hữu của người đang quản lý đối với tài sản vô chủ trên lãnh thổ Việt Nam","Điều 27 Bộ luật Tố tụng dân sự, khoản/mục 8",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D27_9,Dân sự,Việc dân sự,27,9,"Yêu cầu xác định quyền sở hữu, quyền sử dụng tài sản, phân chia tài sản chung để thi hành án và yêu cầu khác theo Luật Thi hành án dân sự","Điều 27 Bộ luật Tố tụng dân sự, khoản/mục 9",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
DS_D27_10,Dân sự,Việc dân sự,27,10,"Các yêu cầu khác về dân sự, trừ trường hợp thuộc thẩm quyền của cơ quan, tổ chức khác","Điều 27 Bộ luật Tố tụng dân sự, khoản/mục 10",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D28_1,Hôn nhân và gia đình,Tranh chấp hôn nhân và gia đình,28,1,"Ly hôn, tranh chấp về nuôi con, chia tài sản khi ly hôn; chia tài sản sau khi ly hôn","Điều 28 Bộ luật Tố tụng dân sự, khoản/mục 1",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D28_2,Hôn nhân và gia đình,Tranh chấp hôn nhân và gia đình,28,2,Tranh chấp về chia tài sản chung của vợ chồng trong thời kỳ hôn nhân,"Điều 28 Bộ luật Tố tụng dân sự, khoản/mục 2",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D28_3,Hôn nhân và gia đình,Tranh chấp hôn nhân và gia đình,28,3,Tranh chấp về thay đổi người trực tiếp nuôi con sau khi ly hôn,"Điều 28 Bộ luật Tố tụng dân sự, khoản/mục 3",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D28_4,Hôn nhân và gia đình,Tranh chấp hôn nhân và gia đình,28,4,"Tranh chấp về xác định cha, mẹ cho con hoặc xác định con cho cha, mẹ","Điều 28 Bộ luật Tố tụng dân sự, khoản/mục 4",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D28_5,Hôn nhân và gia đình,Tranh chấp hôn nhân và gia đình,28,5,Tranh chấp về cấp dưỡng,"Điều 28 Bộ luật Tố tụng dân sự, khoản/mục 5",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D28_6,Hôn nhân và gia đình,Tranh chấp hôn nhân và gia đình,28,6,"Tranh chấp về sinh con bằng kỹ thuật hỗ trợ sinh sản, mang thai hộ vì mục đích nhân đạo","Điều 28 Bộ luật Tố tụng dân sự, khoản/mục 6",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D28_7,Hôn nhân và gia đình,Tranh chấp hôn nhân và gia đình,28,7,"Tranh chấp về nuôi con, chia tài sản của nam, nữ chung sống như vợ chồng mà không đăng ký kết hôn hoặc khi hủy kết hôn trái pháp luật","Điều 28 Bộ luật Tố tụng dân sự, khoản/mục 7",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D28_8,Hôn nhân và gia đình,Tranh chấp hôn nhân và gia đình,28,8,"Các tranh chấp khác về hôn nhân và gia đình, trừ trường hợp thuộc thẩm quyền của cơ quan, tổ chức khác","Điều 28 Bộ luật Tố tụng dân sự, khoản/mục 8",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D29_1,Hôn nhân và gia đình,Việc hôn nhân và gia đình,29,1,Yêu cầu hủy việc kết hôn trái pháp luật,"Điều 29 Bộ luật Tố tụng dân sự, khoản/mục 1",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D29_2,Hôn nhân và gia đình,Việc hôn nhân và gia đình,29,2,"Yêu cầu công nhận thuận tình ly hôn, thỏa thuận nuôi con, chia tài sản khi ly hôn","Điều 29 Bộ luật Tố tụng dân sự, khoản/mục 2",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D29_3,Hôn nhân và gia đình,Việc hôn nhân và gia đình,29,3,"Yêu cầu công nhận thỏa thuận của cha, mẹ về thay đổi người trực tiếp nuôi con sau khi ly hôn hoặc công nhận việc thay đổi người trực tiếp nuôi con sau khi ly hôn của cơ quan, tổ chức, cá nhân","Điều 29 Bộ luật Tố tụng dân sự, khoản/mục 3",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D29_4,Hôn nhân và gia đình,Việc hôn nhân và gia đình,29,4,"Yêu cầu hạn chế quyền của cha, mẹ đối với con chưa thành niên hoặc quyền thăm nom con sau khi ly hôn","Điều 29 Bộ luật Tố tụng dân sự, khoản/mục 4",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D29_5,Hôn nhân và gia đình,Việc hôn nhân và gia đình,29,5,Yêu cầu chấm dứt việc nuôi con nuôi,"Điều 29 Bộ luật Tố tụng dân sự, khoản/mục 5",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D29_6,Hôn nhân và gia đình,Việc hôn nhân và gia đình,29,6,Yêu cầu liên quan đến việc mang thai hộ,"Điều 29 Bộ luật Tố tụng dân sự, khoản/mục 6",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D29_7,Hôn nhân và gia đình,Việc hôn nhân và gia đình,29,7,"Yêu cầu công nhận thỏa thuận chấm dứt hiệu lực của việc chia tài sản chung trong thời kỳ hôn nhân đã được thực hiện theo bản án, quyết định của Tòa án","Điều 29 Bộ luật Tố tụng dân sự, khoản/mục 7",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D29_8,Hôn nhân và gia đình,Việc hôn nhân và gia đình,29,8,Yêu cầu tuyên bố vô hiệu thỏa thuận về chế độ tài sản của vợ chồng,"Điều 29 Bộ luật Tố tụng dân sự, khoản/mục 8",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D29_9,Hôn nhân và gia đình,Việc hôn nhân và gia đình,29,9,"Yêu cầu công nhận và cho thi hành tại Việt Nam hoặc không công nhận bản án, quyết định về hôn nhân và gia đình của Tòa án/cơ quan có thẩm quyền nước ngoài; hoặc không công nhận khi không có yêu cầu thi hành tại Việt Nam","Điều 29 Bộ luật Tố tụng dân sự, khoản/mục 9",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D29_10,Hôn nhân và gia đình,Việc hôn nhân và gia đình,29,10,"Yêu cầu xác định cha, mẹ cho con hoặc con cho cha, mẹ","Điều 29 Bộ luật Tố tụng dân sự, khoản/mục 10",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
HNGD_D29_11,Hôn nhân và gia đình,Việc hôn nhân và gia đình,29,11,"Các yêu cầu khác về hôn nhân và gia đình, trừ trường hợp thuộc thẩm quyền của cơ quan, tổ chức khác","Điều 29 Bộ luật Tố tụng dân sự, khoản/mục 11",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
KDTM_D30_1,Kinh doanh thương mại,"Tranh chấp kinh doanh, thương mại",30,1,"Tranh chấp phát sinh trong hoạt động kinh doanh, thương mại giữa cá nhân, tổ chức có đăng ký kinh doanh với nhau và đều có mục đích lợi nhuận","Điều 30 Bộ luật Tố tụng dân sự, khoản/mục 1",Bộ luật Tố tụng dân sự - VBHN 99/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/99-vbhn-vpqh.pdf,,,Danh mục cấp luật; không tự mở rộng thành các quan hệ chi tiết ngoài câu chữ điều luật.
